,Player_URL,Name,Date_of_Birth,City_of_Birth,Country_of_Birth,Citizenship,Height,Foot,Agent,Outfitter,Main_Position,Other_Position,Youth_Club,Avg Temp
346,https://www.transfermarkt.com/neto/profil/spieler/111819,Neto,19/07/1989,Araxá,Brazil,"['Brazil', 'Italy']",190,right,Bertolucci Sports,adidas,Goalkeeper,,,#N/A
347,https://www.transfermarkt.com/arnau-tenas/profil/spieler/466783,Arnau Tenas,30/05/2001,Vic,Spain,['Spain'],185,right,"Puyol, De la Peña & Sostres",,Goalkeeper,,,#N/A
348,https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,Ronald Araújo,07/03/1999,Rivera,Uruguay,"['Uruguay', 'Spain']",188,right,Excellence Sport,,Centre-Back,['Right-Back'],['Huracán de Rivera'],#N/A
349,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,Óscar Mingueza,13/05/1999,Santa Perpètua de Mogoda,Spain,['Spain'],184,right,TACTIC GRUP - OROBITG,Puma,Centre-Back,['Right-Back'],,#N/A
350,https://www.transfermarkt.com/junior-firpo/profil/spieler/374139,Junior Firpo,22/08/1996,Santo Domingo de Guzmán,Dominican Republic,"['Dominican Republic', 'Spain']",184,left,Sports&Life,Nike,Left-Back,,"['Atlético Benamiel CF (2011-2012)', ' CD Tiro Pichón (2012-2013)', ' Puerto Malagueño (2013-2014)', ' Real Betis (2014-2015)']",#N/A
351,https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627,Sergio Akieme,16/12/1997,Madrid,Spain,['Spain'],175,left,Promoesport,,Left-Back,,,#N/A
352,https://www.transfermarkt.com/dani-morer/profil/spieler/282726,Dani Morer,05/02/1998,Mataró,Spain,"['Spain', 'Colombia']",166,right,SEG,adidas,Right-Back,,"['Colegio Valldemia', ' Mataró']",#N/A
353,https://www.transfermarkt.com/jandro-orellana/profil/spieler/388548,Jandro Orellana,07/08/2000,Gavà,Spain,['Spain'],176,right,AC Talent,Nike,Defensive Midfield,['Central Midfield'],,#N/A
354,https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,Frenkie de Jong,12/05/1997,Arkel,Netherlands,['Netherlands'],181,right,HCM Sports Management,Nike,Central Midfield,['Defensive Midfield'],['Willem II (2004-2015)'],#N/A
355,https://www.transfermarkt.com/ludovit-reis/profil/spieler/490884,Ludovit Reis,01/06/2000,Haarlem,Netherlands,"['Netherlands', 'Slovakia']",178,right,Wasserman,,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['SV Hoofddorp (-2015)', ' FC Groningen (2015-2017)']",#N/A
356,https://www.transfermarkt.com/monchu/profil/spieler/282727,Monchu,13/09/1999,Palma de Mallorca,Spain,['Spain'],173,right,Wasserman,Nike,Central Midfield,['Defensive Midfield'],['CIDE'],#N/A
357,https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,Ansu Fati,31/10/2002,Bissau,Guinea-Bissau,"['Spain', 'Guinea-Bissau']",178,right,Relatives,Nike,Left Winger,"['Right Winger', 'Centre-Forward']",['CDF Herrera (2009-2010)'],#N/A
358,https://www.transfermarkt.com/konrad-de-la-fuente/profil/spieler/466809,Konrad de la Fuente,16/07/2001,"Miami, Florida",United States,['United States'],170,right,KIN Partners,Nike,Left Winger,['Right Winger'],"['CE Tecnofutbol (2011-2012)', ' CF Damm (2012-2013)', ' FC Barcelona (2013-2020)']",#N/A
359,https://www.transfermarkt.com/kike-saverio/profil/spieler/388519,Kike Saverio,19/06/1999,Génova,Italy,"['Ecuador', 'Spain']",178,both,Daniel Rodriguez Gonzalez,,Left Winger,['Right Winger'],,#N/A
360,https://www.transfermarkt.com/antoine-griezmann/profil/spieler/125781,Antoine Griezmann,21/03/1991,Mâcon,France,['France'],176,left,BY AND FOR,Puma,Second Striker,"['Centre-Forward', 'Left Winger']",['UF Mâcon (-2005)'],#N/A
361,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,Martin Braithwaite,05/06/1991,Esbjerg,Denmark,['Denmark'],177,right,HCM Sports Management,Nike,Centre-Forward,"['Left Winger', 'Second Striker']",['Saedding-Guldager IF'],#N/A
362,https://www.transfermarkt.com/rey-manaj/profil/spieler/308278,Rey Manaj,24/02/1997,Lushnjë,Albania,"['Albania', 'Italy']",182,right,Niagara Sports Company,,Centre-Forward,,['Piacenza (2008–2012)'],#N/A
363,https://www.transfermarkt.com/santiago-ramos-mingo/profil/spieler/688593,Santiago Ramos Mingo,21/11/2001,Córdoba,Argentina,"['Argentina', 'Italy']",187,left,Wasserman,,Centre-Back,,,#N/A
364,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104,Sergiño Dest,03/11/2000,Almere,Netherlands,"['United States', 'Netherlands']",171,right,CAA Stellar,,Right-Back,"['Left-Back', 'Right Winger']",,#N/A
365,https://www.transfermarkt.com/pedri/profil/spieler/683840,Pedri,25/11/2002,Tegueste,Spain,['Spain'],174,right,LEADERBROCK,adidas,Central Midfield,"['Attacking Midfield', 'Left Winger']",,#N/A
366,https://www.transfermarkt.com/ilaix-moriba/profil/spieler/617074,Ilaix Moriba,19/01/2003,Conakry,Guinea,"['Guinea', 'Spain']",185,right,ROGON,Nike,Central Midfield,,"['Espanyol (-2010)', ' FC Barcelona (2010-2020)']",#N/A
367,https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,Miralem Pjanic,02/04/1990,Zvornik,Jugoslawien (SFR),"['Bosnia-Herzegovina', 'Luxembourg']",178,right,LIAN Sports Group,adidas,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['FC Schifflange 95 (1997-2004)', ' FC Metz (2004-2007)']",#N/A
368,https://www.transfermarkt.com/matheus-fernandes/profil/spieler/351892,Matheus Fernandes,30/06/1998,Itaboraí,Brazil,['Brazil'],183,right,Link,Nike,Central Midfield,['Defensive Midfield'],,#N/A
369,https://www.transfermarkt.com/francisco-trincao/profil/spieler/412669,Francisco Trincão,29/12/1999,Viana do Castelo,Portugal,['Portugal'],184,left,Gestifute,Nike,Right Winger,"['Left Winger', 'Second Striker']","['SC Vianense (2008-2009)', ' FC Porto (2009-2010)', ' SC Vianense (2010-2011)', ' SC Braga (2011-2016)']",#N/A
370,https://www.transfermarkt.com/lazar-carevic/profil/spieler/344457,Lazar Carevic,16/03/1999,Cetinje,Yugoslavia (Republic),['Montenegro'],195,right,Igor Gluscevic,,Goalkeeper,,,#N/A
371,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,Eric García,09/01/2001,Barcelona,Spain,['Spain'],182,right,"Puyol, De la Peña & Sostres",,Centre-Back,['Right-Back'],['FC Barcelona (2008–2017)'],#N/A
372,https://www.transfermarkt.com/arnau-comas/profil/spieler/388542,Arnau Comas,11/04/2000,Cassà de la Selva,Spain,['Spain'],191,right,Wasserman,,Centre-Back,,,#N/A
373,https://www.transfermarkt.com/mika-marmol/profil/spieler/617060,Mika Mármol,01/07/2001,Terrassa,Spain,['Spain'],182,left,TACTIC GRUP - OROBITG,,Centre-Back,['Left-Back'],"['FC Barcelona (2006-2008)', ' Jabac (2008-)', ' Terrassa (-2013)', ' Damm (2013-2017)', ' Jabac (2017-2018)', ' FC Barcelona (2018-2020)']",#N/A
374,https://www.transfermarkt.com/alejandro-balde/profil/spieler/636688,Alejandro Balde,18/10/2003,Barcelona,Spain,"['Spain', 'Dominican Republic']",175,left,Gestifute,Nike,Left-Back,"['Left Winger', 'Right-Back']","['CE Sant Gabriel', ' RCD Espanyol']",#N/A
375,https://www.transfermarkt.com/emerson-royal/profil/spieler/476344,Emerson Royal,14/01/1999,São Paulo,Brazil,"['Brazil', 'Spain']",183,right,Epic Sports,,Right-Back,['Right Midfield'],,#N/A
376,https://www.transfermarkt.com/alvaro-sanz/profil/spieler/466806,Álvaro Sanz,14/02/2001,Caspe,Spain,['Spain'],170,right,Wasserman,,Defensive Midfield,"['Right-Back', 'Central Midfield']","['CD Caspe (-2012)', ' Real Zaragoza (2012-2015)']",#N/A
377,https://www.transfermarkt.com/gavi/profil/spieler/646740,Gavi,05/08/2004,Los Palacios y Villafranca,Spain,['Spain'],173,right,"Puyol, De la Peña & Sostres",Nike,Central Midfield,"['Attacking Midfield', 'Left Winger']",,#N/A
378,https://www.transfermarkt.com/nico-gonzalez/profil/spieler/466805,Nico González,03/01/2002,A Coruña,Spain,['Spain'],188,right,Gestifute,Nike,Central Midfield,['Defensive Midfield'],['Atlético Coruña Montañeros CF (2009-2013)'],#N/A
379,https://www.transfermarkt.com/lucas-de-vega/profil/spieler/388555,Lucas de Vega,16/01/2000,Fortaleza,Brazil,"['Brazil', 'Spain']",180,right,GLOBAL ASES,Nike,Central Midfield,['Attacking Midfield'],,#N/A
380,https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,Ferran Torres,29/02/2000,Foios,Spain,['Spain'],184,right,LEADERBROCK,adidas,Left Winger,"['Right Winger', 'Centre-Forward']",['Valencia CF (2006-2017)'],#N/A
381,https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,Abde Ezzalzouli,17/12/2001,Beni Melal,Morocco,"['Morocco', 'Spain']",177,right,INTEGRAL ADVISING FOOTBALL S.L,,Left Winger,['Right Winger'],,#N/A
382,https://www.transfermarkt.com/estanis-pedrola/profil/spieler/913539,Estanis Pedrola,24/08/2003,Mont Cambrils,Spain,['Spain'],185,right,EMG Mundial,,Left Winger,"['Right Winger', 'Second Striker']",['Costa Daurada'],#N/A
383,https://www.transfermarkt.com/yusuf-demir/profil/spieler/548031,Yusuf Demir,02/06/2003,Wien,Austria,['Austria'],173,left,SBE Management AG,,Right Winger,"['Attacking Midfield', 'Left Winger']",['First Vienna FC (2010-)'],#N/A
384,https://www.transfermarkt.com/ilias-akhomach/profil/spieler/709969,Ilias Akhomach,16/04/2004,Hostalets de Pierola,Spain,"['Spain', 'Morocco']",175,left,,,Right Winger,"['Centre-Forward', 'Left Winger']","['Hostalets de Pierola', ' Nastic Manresa']",#N/A
385,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,Memphis Depay,13/02/1994,Moordrecht,Netherlands,"['Netherlands', 'Ghana']",178,right,TEAM DEPAY,Puma,Centre-Forward,"['Left Winger', 'Second Striker']","['VV Moordrecht (2000-2003)', ' Sparta Rotterdam (2003-2006)', ' PSV (2006-2011)']",#N/A
386,https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864,Pierre-Emerick Aubameyang,18/06/1989,Laval,France,"['Gabon', 'France']",186,right,Premier Sports Talent,Nike,Centre-Forward,"['Right Winger', 'Left Winger']","['ASL L’Huisserie (1995-1997)', ' OGC Nizza (1997-1998)', ' ASL L’Huisserie (1998-1999)', ' Stade Lavallois (1999-2001)', ' FC Rouen (2001-2005)', ' SC Bastia (2005-2007)', ' AC Milan (2007-2008)']",#N/A
387,https://www.transfermarkt.com/luuk-de-jong/profil/spieler/72522,Luuk de Jong,27/08/1990,Aigle,Switzerland,['Netherlands'],188,right,V4S,,Centre-Forward,['Second Striker'],"[""DZC '68 (-2001)"", ' De Graafschap (2001-2008)']",#N/A
388,https://www.transfermarkt.com/ferran-jutgla/profil/spieler/599231,Ferran Jutglà,01/02/1999,Sant Julià de Vilatorta,Spain,['Spain'],175,right,YOU FIRST,Mizuno,Centre-Forward,"['Right Winger', 'Left Winger']","['Sant Julià de Vilatorta CF', ' Vic Riuprimer REFO', ' UD Unificación Bellvitge']",#N/A
389,https://www.transfermarkt.com/sergio-aguero/profil/spieler/26399,Sergio Agüero,02/06/1988,Quilmes,Argentina,"['Argentina', 'Spain']",173,right,Eleven Talent Group,Puma,Centre-Forward,['Second Striker'],,#N/A
390,https://www.transfermarkt.com/david-de-gea/profil/spieler/59377,David de Gea,07/11/1990,Madrid,Spain,['Spain'],189,right,Relatives,adidas,Goalkeeper,,['Atlético Madrid (2003-2008)'],#N/A
391,https://www.transfermarkt.com/anders-lindegaard/profil/spieler/22491,Anders Lindegaard,13/04/1984,Dyrup,Denmark,['Denmark'],193,right,People In Sport,,Goalkeeper,,['Odense Boldklub (-2003)'],#N/A
392,https://www.transfermarkt.com/ben-amos/profil/spieler/73472,Ben Amos,10/04/1990,Macclesfield,England,['England'],193,right,OmniSports,,Goalkeeper,,"['Crewe Alexandra (1993-2000)', ' Bollington United (2000-2001)', ' Manchester United (2001-2008)']",#N/A
393,https://www.transfermarkt.com/sam-johnstone/profil/spieler/110864,Sam Johnstone,25/03/1993,Preston,England,['England'],193,right,Unique Sports Group,,Goalkeeper,,,#N/A
394,https://www.transfermarkt.com/nemanja-vidic-lrm-/profil/spieler/19726,Nemanja Vidic‎,21/10/1981,Titovo Užice,Jugoslawien (SFR),['Serbia'],187,right,Assist,Nike,Centre-Back,,"['Jedinstvo Užice', ' Sloboda Užice']",#N/A
395,https://www.transfermarkt.com/phil-jones/profil/spieler/117996,Phil Jones,21/02/1992,Preston,England,['England'],185,right,Wasserman,adidas,Centre-Back,"['Right-Back', 'Defensive Midfield']","['Ribble Wanderers (2000-2002)', ' Blackburn Rovers (2002-2009)']",#N/A
396,https://www.transfermarkt.com/chris-smalling/profil/spieler/103427,Chris Smalling,22/11/1989,London,England,['England'],194,right,OmniSports,Nike,Centre-Back,['Right-Back'],"['Walderslade Boys', ' Lordswood FC', ' Millwall FC', ' Maidstone United']",#N/A
397,https://www.transfermarkt.com/jonny-evans/profil/spieler/42412,Jonny Evans,03/01/1988,Belfast,Northern Ireland,['Northern Ireland'],188,both,,Nike,Centre-Back,['Left-Back'],"['Greenisland FC', ' Manchester United (2004–2006)']",#N/A
398,https://www.transfermarkt.com/rio-ferdinand/profil/spieler/3235,Rio Ferdinand,07/11/1978,London,England,['England'],189,right,New Era Global Sports,Nike,Centre-Back,,['West Ham United (-10/1995)'],#N/A
399,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,Michael Keane,11/01/1993,Manchester,England,"['England', 'Ireland']",188,right,New Era Global Sports,Nike,Centre-Back,,"['South Manchester Juniors', ' Manchester United (2004–2011)']",#N/A
400,https://www.transfermarkt.com/scott-wootton/profil/spieler/128262,Scott Wootton,12/09/1991,Birkenhead,England,['England'],188,right,ASC,,Centre-Back,['Right-Back'],"['Tranmere Rovers', ' Liverpool FC', ' Manchester United']",#N/A
401,https://www.transfermarkt.com/patrice-evra/profil/spieler/5285,Patrice Evra,15/05/1981,Dakar,Senegal,"['France', 'Senegal']",174,left,,Nike,Left-Back,['Left Midfield'],"['CO Les Ulis (1992–1993)', ' CSF Brétigny (1993–1997)', ' FC Paris Saint-Germain (1997–1998)']",#N/A
402,https://www.transfermarkt.com/alexander-buttner/profil/spieler/38003,Alexander Büttner,11/02/1989,Doetinchem,Netherlands,['Netherlands'],174,left,,Nike,Left-Back,"['Left Midfield', 'Left Winger']","['VV Doetinchem (-2000)', ' Ajax (2000-2005)', ' Vitesse (2005-2008)']",#N/A
403,https://www.transfermarkt.com/marnick-vermijl/profil/spieler/110798,Marnick Vermijl,13/01/1992,Peer,Belgium,['Belgium'],180,right,SportPlus,,Left-Back,"['Right-Back', 'Centre-Back']","['Standard de Liège (2008-2009)', ' Manchester United (2009-2012)']",#N/A
404,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,Ashley Young,09/07/1985,Stevenage,England,"['England', 'Jamaica']",175,both,CAA Base Ltd,adidas,Right-Back,"['Left-Back', 'Left Midfield']",['Watford FC (1995-2003)'],#N/A
405,https://www.transfermarkt.com/antonio-valencia/profil/spieler/33544,Antonio Valencia,04/08/1985,Nueva Loja,Ecuador,['Ecuador'],180,right,JP PACHON SPORTS,Nike,Right-Back,"['Right Midfield', 'Right Winger']",,#N/A
406,https://www.transfermarkt.com/rafael/profil/spieler/61892,Rafael,09/07/1990,Petrópolis,Brazil,"['Brazil', 'Portugal']",172,right,LIFEPRO,,Right-Back,"['Right Midfield', 'Left-Back']",,#N/A
407,https://www.transfermarkt.com/fabio/profil/spieler/61891,Fábio,09/07/1990,Petrópolis,Brazil,"['Brazil', 'Portugal']",172,right,LIFEPRO,adidas,Right-Back,"['Left-Back', 'Right Midfield']",,#N/A
408,https://www.transfermarkt.com/larnell-cole/profil/spieler/141650,Larnell Cole,09/03/1993,Manchester,England,['England'],168,right,,,,,['Manchester United (2009-2011)'],#N/A
409,https://www.transfermarkt.com/michael-carrick/profil/spieler/3878,Michael Carrick,28/07/1981,Wallsend,England,['England'],189,right,10Ten Football,,Defensive Midfield,"['Central Midfield', 'Centre-Back']","['Wallsend Boys Club (1986-1989)', ' \r\nMiddlesbrough FC (1989-1997)', ' \r\nWest Ham United (1997-1999)']",#N/A
410,https://www.transfermarkt.com/tom-cleverley/profil/spieler/73484,Tom Cleverley,12/08/1989,Basingstoke,England,['England'],175,right,Pinnacle Sports,,Central Midfield,"['Left Midfield', 'Right Midfield']","['Bradford City (1998-2000)', ' Manchester United (2000-2008)']",#N/A
411,https://www.transfermarkt.com/anderson/profil/spieler/31645,Anderson,13/04/1988,Porto Alegre,Brazil,['Brazil'],175,left,MEC Management,,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']",['Gremio Porto Alegre'],#N/A
412,https://www.transfermarkt.com/darren-fletcher/profil/spieler/3547,Darren Fletcher,01/02/1984,Dalkeith,Scotland,['Scotland'],184,right,,,Central Midfield,"['Defensive Midfield', 'Right Midfield']",,#N/A
413,https://www.transfermarkt.com/paul-scholes/profil/spieler/3397,Paul Scholes,16/11/1974,Salford,England,['England'],168,right,,,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['Langley Furrows', ' Manchester United (1991-1994)']",#N/A
414,https://www.transfermarkt.com/ryan-tunnicliffe/profil/spieler/110868,Ryan Tunnicliffe,30/12/1992,Heywood,England,['England'],183,right,YMU Group,,Central Midfield,"['Right Midfield', 'Left Midfield']",,#N/A
415,https://www.transfermarkt.com/robbie-brady/profil/spieler/128229,Robbie Brady,14/01/1992,Dublin,Ireland,['Ireland'],176,left,10Ten Football,,Left Midfield,"['Left-Back', 'Right Midfield']","['St Kevins Boys (1998-2008)', ' Manchester United (2008-2011)']",#N/A
416,https://www.transfermarkt.com/ryan-giggs/profil/spieler/3406,Ryan Giggs,29/11/1973,Cardiff,Wales,['Wales'],179,left,,,Left Midfield,"['Central Midfield', 'Right Midfield']","['Deans FC', ' Manchester City (-11/1987)', ' Manchester United (11/1987-1991)']",#N/A
417,https://www.transfermarkt.com/shinji-kagawa/profil/spieler/81785,Shinji Kagawa,17/03/1989,"Kobe, Hyogo",Japan,['Japan'],175,right,UDN SPORTS,adidas,Attacking Midfield,"['Left Winger', 'Central Midfield']","['Marino FC Club', ' Kobe NK Soccer Club (-2001)', ' FC Miyagi Barcelona Junior Youth (2001-2003)', ' FC Miyagi Barcelona Youth (2003-2005)']",#N/A
418,https://www.transfermarkt.com/nick-powell/profil/spieler/134424,Nick Powell,23/03/1994,Crewe,England,['England'],183,both,SEM Group plc.,,Attacking Midfield,"['Second Striker', 'Centre-Forward']",['Crewe Alexandra'],#N/A
419,https://www.transfermarkt.com/jesse-lingard/profil/spieler/141660,Jesse Lingard,15/12/1992,Warrington,England,['England'],174,right,,Nike,Attacking Midfield,"['Left Winger', 'Right Winger']","['Penketh United (1997-2001)', ' Manchester United (2001–2012)']",#N/A
420,https://www.transfermarkt.com/nani/profil/spieler/33706,Nani,17/11/1986,Amadora,Portugal,"['Portugal', 'Cape Verde']",177,both,PPSM,,Left Winger,"['Right Winger', 'Second Striker']","['Real Sc (1998-03)', ' Sporting CP (2003-05);']",#N/A
421,https://www.transfermarkt.com/wilfried-zaha/profil/spieler/145988,Wilfried Zaha,10/11/1992,Abidjan,"""Cote d'Ivoire""","[""Cote d'Ivoire"", 'England']",180,right,,,Left Winger,"['Right Winger', 'Centre-Forward']",['Crystal Palace (2004–2010)'],#N/A
422,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,Adnan Januzaj,05/02/1995,Brussel,Belgium,"['Belgium', 'Kosovo']",186,left,Rafaela Pimenta,New Balance,Right Winger,"['Left Winger', 'Attacking Midfield']",['RWDM Brussels FC (2001-2005)'],#N/A
423,https://www.transfermarkt.com/wayne-rooney/profil/spieler/3332,Wayne Rooney,24/10/1985,Liverpool,England,['England'],176,right,Triple S Sports,Nike,Centre-Forward,"['Second Striker', 'Attacking Midfield']","['Liverpool Schoolboys', "" Copplehouse Boys' Club"", ' Everton FC (1996-2002)']",#N/A
424,https://www.transfermarkt.com/robin-van-persie/profil/spieler/4380,Robin van Persie,06/08/1983,Rotterdam,Netherlands,['Netherlands'],183,left,SEG,,Centre-Forward,"['Second Striker', 'Left Winger']","['Excelsior Rotterdam (1988–1996)', ' Feyenoord Rotterdam (1996–2001)']",#N/A
425,https://www.transfermarkt.com/danny-welbeck/profil/spieler/67063,Danny Welbeck,26/11/1990,Manchester,England,"['England', 'Ghana']",185,right,Relatives,Nike,Centre-Forward,"['Left Winger', 'Right Winger']","['Fletcher Moss Rangers', ' Manchester United (2001-2008)']",#N/A
426,https://www.transfermarkt.com/dimitar-berbatov/profil/spieler/65,Dimitar Berbatov,30/01/1981,Blagoevgrad,Bulgaria,['Bulgaria'],,,CSKA-AS-23 Ltd.,,Centre-Forward,['Second Striker'],['Pirin Blagoevgrad'],#N/A
427,https://www.transfermarkt.com/angelo-henriquez/profil/spieler/189740,Ángelo Henríquez,13/04/1994,La Reina,Chile,['Chile'],175,right,Fernando Felicevich,,Centre-Forward,"['Right Winger', 'Left Winger']",,#N/A
428,https://www.transfermarkt.com/federico-macheda/profil/spieler/61887,Federico Macheda,22/08/1991,Roma,Italy,['Italy'],185,right,Rafaela Pimenta,,Centre-Forward,"['Right Winger', 'Left Winger']","['Atletico Prenestino (1998-2001)', ' Lazio Rom (2001-2007)', ' Manchester United (2007-2008)']",#N/A
429,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,Joshua King,15/01/1992,Oslo,Norway,['Norway'],187,right,ROGON,,Centre-Forward,"['Second Striker', 'Left Winger']","['Romsås IL (1998-2006)', ' \r\nVålerenga IF (2006-2007)', ' \r\nManchester United (2008-2010)']",#N/A
430,https://www.transfermarkt.com/marouane-fellaini/profil/spieler/39679,Marouane Fellaini,22/11/1987,Etterbeek,Belgium,"['Belgium', 'Morocco']",194,right,Football Solution Business,New Balance,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['RSC Anderlecht', ' RAEC Mons', ' Royal Francs Borains', ' Sporting Charleroi', ' Standard Liège']",#N/A
431,https://www.transfermarkt.com/juan-mata/profil/spieler/44068,Juan Mata,28/04/1988,Burgos,Spain,['Spain'],170,left,JM10 SPORT,adidas,Attacking Midfield,"['Right Winger', 'Left Winger']","['Real Oviedo (1998-2003)', ' Real Madrid (2003-2006)']",#N/A
432,https://www.transfermarkt.com/bebe/profil/spieler/153427,Bebé,12/07/1990,Lisboa,Portugal,"['Cape Verde', 'Portugal']",190,right,JV SPORTS SL,,Left Winger,"['Right Winger', 'Centre-Forward']",['Loures (2001-2008)'],#N/A
433,https://www.transfermarkt.com/tom-lawrence/profil/spieler/229970,Tom Lawrence,13/01/1994,Wrexham,Wales,['Wales'],175,right,YMU Group,,Left Winger,"['Second Striker', 'Right Winger']",,#N/A
434,https://www.transfermarkt.com/james-wilson/profil/spieler/214104,James Wilson,01/12/1995,Biddulph,England,['England'],183,left,YMU Group,adidas,Centre-Forward,"['Second Striker', 'Right Winger']",['Manchester United (2002-2014)'],#N/A
435,https://www.transfermarkt.com/marcos-rojo/profil/spieler/93176,Marcos Rojo,20/03/1990,La Plata,Argentina,['Argentina'],186,left,CAA Stellar,Nike,Centre-Back,['Left-Back'],,#N/A
436,https://www.transfermarkt.com/paddy-mcnair/profil/spieler/167268,Paddy McNair,27/04/1995,Ballyclare,Northern Ireland,['Northern Ireland'],183,right,,Nike,Centre-Back,['Defensive Midfield'],"['Ballyclare Colts (2006-2011)', ' Manchester United (2011–2014)']",#N/A
437,https://www.transfermarkt.com/tom-thorpe/profil/spieler/128911,Tom Thorpe,13/01/1993,Manchester,England,['England'],187,,,,Centre-Back,['Defensive Midfield'],,#N/A
438,https://www.transfermarkt.com/luke-shaw/profil/spieler/183288,Luke Shaw,12/07/1995,Kingston upon Thames,England,['England'],178,left,CAA Stellar,adidas,Left-Back,,"['Molesey Juniors', ' Southampton FC (2003-2012)']",#N/A
439,https://www.transfermarkt.com/daley-blind/profil/spieler/12282,Daley Blind,09/03/1990,Amsterdam,Netherlands,['Netherlands'],180,left,SEG,adidas,Left-Back,"['Centre-Back', 'Defensive Midfield']","['AFC Amsterdam (1995-1998)', ' Ajax Amsterdam (1998-2008)']",#N/A
440,https://www.transfermarkt.com/tyler-blackett/profil/spieler/134414,Tyler Blackett,02/04/1994,Manchester,England,"['England', 'Jamaica']",191,left,CAA Base Ltd,,Left-Back,['Centre-Back'],['Manchester United (2002-2014)'],#N/A
441,https://www.transfermarkt.com/reece-james/profil/spieler/245585,Reece James,07/11/1993,Bacup,England,['England'],182,left,GS Magna,,Left-Back,"['Left Midfield', 'Defensive Midfield']","['Rossendale United', ' \r\nBlackburn Rovers', ' \r\nPreston North End']",#N/A
442,https://www.transfermarkt.com/saidy-janko/profil/spieler/196435,Saidy Janko,22/10/1995,Zürich,Switzerland,"['The Gambia', 'Switzerland']",181,right,Signature - ISCM AG,,Right-Back,['Right Midfield'],['Inter Club Zürich'],#N/A
443,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,Ander Herrera,14/08/1989,Bilbao,Spain,['Spain'],182,right,AC Talent,,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']","['Colegio Jesús-Maria El Salvador', ' UD Amistad', ' Real Zaragoza (2004-2008)']",#N/A
444,https://www.transfermarkt.com/andreas-pereira/profil/spieler/203394,Andreas Pereira,01/01/1996,Duffel,Belgium,"['Brazil', 'Belgium']",178,right,Bertolucci Sports,adidas,Attacking Midfield,"['Central Midfield', 'Left Midfield']","['Sint-Truiden VV', ' Velm VV', ' KSVK United', ' PSV Eindhoven']",#N/A
445,https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,Radamel Falcao,10/02/1986,Santa Marta,Colombia,['Colombia'],177,right,Gestifute,Nike,Centre-Forward,,"['Lanceros Boyacá', ' Club Atlético River Plate (2001-2005)']",#N/A
446,https://www.transfermarkt.com/will-keane/profil/spieler/118535,Will Keane,11/01/1993,Stockport,England,"['Ireland', 'England']",188,right,New Era Global Sports,Nike,Centre-Forward,['Second Striker'],['Manchester United (2004-2011)'],#N/A
447,https://www.transfermarkt.com/sergio-romero/profil/spieler/30690,Sergio Romero,22/02/1987,Bernardo de Irigoyen,Argentina,"['Argentina', 'Italy']",192,right,CAA Stellar,adidas,Goalkeeper,,"['Almirante Brown (1996-1997)', ' Comisión de Actividades Infantiles (1997-2003)']",#N/A
448,https://www.transfermarkt.com/joel-pereira/profil/spieler/192611,Joel Pereira,28/06/1996,Le Locle,Switzerland,"['Portugal', 'Switzerland']",189,right,,,Goalkeeper,,"['Le Locle Sports (-2009)', ' FC Xamax 2007', ' Neuchâtel Xamax FC', ' Manchester United']",#N/A
449,https://www.transfermarkt.com/dean-henderson/profil/spieler/258919,Dean Henderson,12/03/1997,Whitehaven,England,['England'],188,right,CAA Stellar,,Goalkeeper,,"['Carlisle United (2005-2011)', ' Manchester United (2011-2015)']",#N/A
450,https://www.transfermarkt.com/ro-shaun-williams/profil/spieler/314388,Ro-Shaun Williams,03/09/1998,Manchester,England,"['Grenada', 'England']",184,right,,,Centre-Back,['Right-Back'],,#N/A
451,https://www.transfermarkt.com/axel-tuanzebe/profil/spieler/342046,Axel Tuanzebe,14/11/1997,Bunia,DR Congo,"['England', 'DR Congo']",185,right,Relatives,,Centre-Back,['Right-Back'],['Manchester United (2005-2016)'],#N/A
