,Player_URL,Name,Date_of_Birth,City_of_Birth,Country_of_Birth,Citizenship,Height,Foot,Agent,Outfitter,Main_Position,Other_Position,Youth_Club
325,https://www.transfermarkt.com/uri-busquets/profil/spieler/282721,Uri Busquets,1999-01-20,Sant Feliu de Guíxols,Spain,['Spain'],185.0,right,SEG,Nike,Defensive Midfield,"['Centre-Back', 'Central Midfield']",
326,https://www.transfermarkt.com/paulinho/profil/spieler/57229,Paulinho,1988-07-25,São Paulo,Brazil,['Brazil'],183.0,right,Bertolucci Sports,,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']",['Pão de Açúcar (2004-2005)']
327,https://www.transfermarkt.com/jose-manuel-arnaiz/profil/spieler/364603,José Manuel Arnáiz,1995-04-15,Talavera de la Reina,Spain,['Spain'],173.0,right,RR-Soccer Management Agency,adidas,Left Winger,"['Right Winger', 'Centre-Forward']",['UD Talavera (2010–2013)']
328,https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,Ousmane Dembélé,1997-05-15,Vernon,France,['France'],178.0,both,Relatives,Nike,Right Winger,"['Left Winger', 'Attacking Midfield']",['Madeleine Évreux (2004-2010)']
329,https://www.transfermarkt.com/inaki-pena/profil/spieler/283170,Iñaki Peña,1999-03-02,Alicante,Spain,['Spain'],184.0,right,INTEGRAL ADVISING FOOTBALL S.L,Nike,Goalkeeper,,"['Alicante CF (2004-2009)', ' Villarreal CF (2009-2012)', ' FC Barcelona (2012-2018)']"
330,https://www.transfermarkt.com/jokin-ezkieta/profil/spieler/379548,Jokin Ezkieta,1996-08-17,Villava,Spain,['Spain'],193.0,right,,,Goalkeeper,,
331,https://www.transfermarkt.com/clement-lenglet/profil/spieler/182904,Clément Lenglet,1995-06-17,Beauvais,France,['France'],186.0,left,Wasserman,Nike,Centre-Back,,"['AS Montchevreuil (2001-2007)', ' US Chantilly (2007-2010) AS Nancy (2010-2014)']"
332,https://www.transfermarkt.com/jeison-murillo/profil/spieler/131102,Jeison Murillo,1992-05-27,Barranquilla,Colombia,"['Colombia', 'Spain']",182.0,right,,Nike,Centre-Back,,
333,https://www.transfermarkt.com/jean-clair-todibo/profil/spieler/605184,Jean-Clair Todibo,1999-12-30,Cayenne,French Guiana,"['France', 'French Guiana']",190.0,right,,adidas,Centre-Back,,"['FC Les Lilas (2007-2016)', ' Toulouse FC (2016-2018)']"
334,https://www.transfermarkt.com/chumi/profil/spieler/333361,Chumi,1999-03-02,Laracha,Spain,['Spain'],185.0,right,Bahía Internacional,,Centre-Back,,"['Laracha', ' Montañeros']"
335,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,Jorge Cuenca,1999-11-17,Madrid,Spain,['Spain'],190.0,left,InterStarDeporte,Nike,Centre-Back,,
336,https://www.transfermarkt.com/juan-miranda/profil/spieler/341227,Juan Miranda,2000-01-19,Olivares,Spain,['Spain'],185.0,left,AC Talent,,Left-Back,,
337,https://www.transfermarkt.com/moussa-wague/profil/spieler/364240,Moussa Wagué,1998-10-04,Bignona,Senegal,['Senegal'],167.0,right,Niagara Sports Company,,Right-Back,['Left-Back'],
338,https://www.transfermarkt.com/guillem-jaime/profil/spieler/331508,Guillem Jaime,1999-01-06,Tarragona,Spain,['Spain'],177.0,right,TACTIC GRUP - OROBITG,,Right-Back,"['Left-Back', 'Right Winger']",
339,https://www.transfermarkt.com/arthur-melo/profil/spieler/362842,Arthur Melo,1996-08-12,Goiânia,Brazil,['Brazil'],172.0,right,P&P Sport Management S.A.M.,Nike,Central Midfield,['Defensive Midfield'],['Goiás (2008–2010)']
340,https://www.transfermarkt.com/riqui-puig/profil/spieler/331511,Riqui Puig,1999-08-13,Matadepera,Spain,['Spain'],169.0,right,AC Talent,Nike,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']",
341,https://www.transfermarkt.com/kevin-prince-boateng/profil/spieler/16922,Kevin-Prince Boateng,1987-03-06,Berlin,Germany,"['Ghana', 'Germany']",186.0,right,Excellence Sport,Puma,Attacking Midfield,"['Centre-Forward', 'Central Midfield']","['Reinickendorfer Füchse', ' Hertha BSC (1994–2005)']"
342,https://www.transfermarkt.com/malcom/profil/spieler/323704,Malcom,1997-02-26,São Paulo,Brazil,['Brazil'],171.0,left,Elenko Sports Ltda.,Nike,Right Winger,"['Left Winger', 'Second Striker']",['Corinthians (2008–2014)']
343,https://www.transfermarkt.com/carles-perez/profil/spieler/282810,Carles Pérez,1998-02-16,Granollers,Spain,['Spain'],173.0,left,LEADERBROCK,adidas,Right Winger,"['Left Winger', 'Attacking Midfield']",['CF Vilanova del Vallés']
344,https://www.transfermarkt.com/alex-collado/profil/spieler/282722,Álex Collado,1999-04-22,Sabadell,Spain,['Spain'],177.0,left,Goal Management,Nike,Right Winger,"['Central Midfield', 'Attacking Midfield']","['Gimnàstic Mercantil (-2006)', ' RCD Espanyol (2006-2010)']"
345,https://www.transfermarkt.com/abel-ruiz/profil/spieler/340376,Abel Ruiz,2000-01-28,Almussafes,Spain,['Spain'],180.0,right,DV7 Management,adidas,Centre-Forward,"['Left Winger', 'Right Winger']","['Almusafes CF (-2007)', ' Valencia CF (2007-2012)', ' FC Barcelona (2012-2017)']"
346,https://www.transfermarkt.com/neto/profil/spieler/111819,Neto,1989-07-19,Araxá,Brazil,"['Brazil', 'Italy']",190.0,right,Bertolucci Sports,adidas,Goalkeeper,,
347,https://www.transfermarkt.com/arnau-tenas/profil/spieler/466783,Arnau Tenas,2001-05-30,Vic,Spain,['Spain'],185.0,right,"Puyol, De la Peña & Sostres",,Goalkeeper,,
348,https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,Ronald Araújo,1999-03-07,Rivera,Uruguay,"['Uruguay', 'Spain']",188.0,right,Excellence Sport,,Centre-Back,['Right-Back'],['Huracán de Rivera']
349,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,Óscar Mingueza,1999-05-13,Santa Perpètua de Mogoda,Spain,['Spain'],184.0,right,TACTIC GRUP - OROBITG,Puma,Centre-Back,['Right-Back'],
350,https://www.transfermarkt.com/junior-firpo/profil/spieler/374139,Junior Firpo,1996-08-22,Santo Domingo de Guzmán,Dominican Republic,"['Dominican Republic', 'Spain']",184.0,left,Sports&Life,Nike,Left-Back,,"['Atlético Benamiel CF (2011-2012)', ' CD Tiro Pichón (2012-2013)', ' Puerto Malagueño (2013-2014)', ' Real Betis (2014-2015)']"
351,https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627,Sergio Akieme,1997-12-16,Madrid,Spain,['Spain'],175.0,left,Promoesport,,Left-Back,,
352,https://www.transfermarkt.com/dani-morer/profil/spieler/282726,Dani Morer,1998-02-05,Mataró,Spain,"['Spain', 'Colombia']",166.0,right,SEG,adidas,Right-Back,,"['Colegio Valldemia', ' Mataró']"
353,https://www.transfermarkt.com/jandro-orellana/profil/spieler/388548,Jandro Orellana,2000-08-07,Gavà,Spain,['Spain'],176.0,right,AC Talent,Nike,Defensive Midfield,['Central Midfield'],
354,https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,Frenkie de Jong,1997-05-12,Arkel,Netherlands,['Netherlands'],181.0,right,HCM Sports Management,Nike,Central Midfield,['Defensive Midfield'],['Willem II (2004-2015)']
