,Player_URL,Name,Date_of_Birth,City_of_Birth,Country_of_Birth,Citizenship,Height,Foot,Agent,Outfitter,Main_Position,Other_Position,Youth_Club
278,https://www.transfermarkt.com/pedro/profil/spieler/65278,Pedro,"Jul 28, 1987",['Santa Cruz de Tenerife'],['Spain'],['Spain'],"1,67",both,Bahía Internacional,Nike,Right Winger,"['Left Winger', 'Attacking Midfield']","['CD San Isidro (2003–2004)', ' FC Barcelona (2004-2008)']"
279,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,Alexis Sánchez,"Dec 19, 1988",['Tocopilla'],['Chile'],['Chile'],"1,69",right,Fernando Felicevich,Nike,Centre-Forward,"['Left Winger', 'Right Winger']",
280,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,Gerard Deulofeu,"Mar 13, 1994",['Riudarenes'],['Spain'],['Spain'],"1,77",right,Regenera Elite,Nike,Centre-Forward,"['Left Winger', 'Right Winger']",['Penya Esportiva Bons Aires']
281,https://www.transfermarkt.com/david-villa/profil/spieler/7980,David Villa,"Dec 3, 1981",['Tuilla'],['Spain'],['Spain'],"1,74",both,DV7 Management,adidas,Centre-Forward,"['Left Winger', 'Right Winger']","['CD Tuilla', ' CD Rayo Carbayí\xadn', ' GD Bosco', ' UP Langreo']"
282,https://www.transfermarkt.com/patric/profil/spieler/126729,Patric,"Apr 17, 1993",['Mula'],['Spain'],['Spain'],"1,84",right,P&P Sport Management S.A.M.,,Centre-Back,"['Right-Back', 'Right Midfield']","['Muleño', ' Murcia']"
283,https://www.transfermarkt.com/ibrahim-afellay/profil/spieler/15760,Ibrahim Afellay,"Apr 2, 1986",['Utrecht'],['Netherlands'],"['Netherlands', 'Morocco']","1,81",right,Talentbox Barcelona,Puma,Attacking Midfield,"['Central Midfield', 'Left Winger']","['USV Elinkwijk (1992-1996)', ' PSV Eindhoven (1996-12/2003)']"
284,https://www.transfermarkt.com/neymar/profil/spieler/68290,Neymar,"Feb 5, 1992",['Mogi das Cruzes'],['Brazil'],['Brazil'],"1,75",right,Relatives,Puma,Left Winger,"['Attacking Midfield', 'Second Striker']",
285,https://www.transfermarkt.com/isaac-cuenca/profil/spieler/176285,Isaac Cuenca,"Apr 27, 1991",['Reus'],['Spain'],['Spain'],"1,78",right,Feel Winner,Nike,Left Winger,"['Left Midfield', 'Right Winger']","['UE Barri Santes Creus', ' Espanyol Barcelona (2001-2003)', ' FC Barcelona (2003-2006)', ' F.C. Reus Deportiu (2006-2008)', ' C.F. Damm (2008-2009)']"
286,https://www.transfermarkt.com/adama-traore/profil/spieler/204103,Adama Traoré,"Jan 25, 1996","[""L'Hospitalet de Llobregat""]",['Spain'],"['Spain', 'Mali']","1,78",right,Gestifute,,Right Winger,"['Right Midfield', 'Centre-Forward']","[""CE L'Hospitalet (2003-2004)"", ' FC Barcelona (2004-2013)']"
287,https://www.transfermarkt.com/jean-marie-dongou/profil/spieler/166666,Jean Marie Dongou,"Apr 20, 1995",['Douala'],['Cameroon'],['Cameroon'],"1,73",right,,,Centre-Forward,"['Right Winger', 'Left Winger']","[""Fundación Samuel Eto'o (-2008)""]"
288,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,Marc-André ter Stegen,"Apr 30, 1992",['Mönchengladbach'],['Germany'],['Germany'],"1,87",right,ROOF,adidas,Goalkeeper,,['Borussia Mönchengladbach (1996-2010)']
289,https://www.transfermarkt.com/claudio-bravo/profil/spieler/40423,Claudio Bravo,"Apr 13, 1983",['Viluco'],['Chile'],"['Chile', 'Spain']","1,84",right,,adidas,Goalkeeper,,
290,https://www.transfermarkt.com/thomas-vermaelen/profil/spieler/15904,Thomas Vermaelen,"Nov 14, 1985",['Kapellen'],['Belgium'],['Belgium'],"1,83",left,Relatives,Nike,Centre-Back,['Left-Back'],"['Germinal Ekeren (1991-1999)', ' Germinal Beerschot (1999-2003)', ' Ajax (2003-2005)']"
291,https://www.transfermarkt.com/edgar-ie/profil/spieler/191987,Edgar Ié,"May 1, 1994",['Bissau'],['Guinea-Bissau'],"['Portugal', 'Guinea-Bissau']","1,82",right,Wasserman,,Centre-Back,['Right-Back'],"['UDI Bissau (2004-2006)', ' AD Oeiras (2006)', ' Sporting CP (2007-2012)']"
292,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404,Jérémy Mathieu,"Oct 29, 1983",['Luxeuil-les-Bains'],['France'],['France'],"1,89",left,Team Spirit Football Consult.,,Left-Back,"['Centre-Back', 'Left Midfield']",['Saint-Sauveur (1988-1996)']
293,https://www.transfermarkt.com/douglas/profil/spieler/58426,Douglas,"Aug 6, 1990",['Monte Alegre de Goiás'],['Brazil'],['Brazil'],"1,71",right,TFM Agency,adidas,Right-Back,"['Right Midfield', 'Central Midfield']",
294,https://www.transfermarkt.com/sergi-samper/profil/spieler/181112,Sergi Samper,"Jan 20, 1995",['Barcelona'],['Spain'],['Spain'],"1,81",right,Sports&Life,Asics,Defensive Midfield,,
295,https://www.transfermarkt.com/diawandou-diagne/profil/spieler/228658,Diawandou Diagne,"Jul 28, 1994",['Thiès'],['Senegal'],['Senegal'],"1,75",right,SportsGA,,Defensive Midfield,"['Right Winger', 'Right-Back']",
296,https://www.transfermarkt.com/gerard-gumbau/profil/spieler/268670,Gerard Gumbau,"Dec 18, 1994",['Campllong'],['Spain'],['Spain'],"1,88",left,CONTROL ORIENTADO,Nike,Defensive Midfield,"['Central Midfield', 'Centre-Back']",
297,https://www.transfermarkt.com/ivan-rakitic/profil/spieler/32467,Ivan Rakitic,"Mar 10, 1988",['Möhlin'],['Switzerland'],"['Croatia', 'Switzerland']","1,84",right,AC Talent,adidas,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']",['FC Möhlin-Riburg (1992-1995)']
298,https://www.transfermarkt.com/alen-halilovic/profil/spieler/226074,Alen Halilovic,"Jun 18, 1996",['Dubrovnik'],['Croatia'],['Croatia'],"1,69",left,,adidas,Attacking Midfield,"['Right Winger', 'Left Winger']",
299,https://www.transfermarkt.com/luis-suarez/profil/spieler/44352,Luis Suárez,"Jan 24, 1987",['Salto'],['Uruguay'],['Uruguay'],"1,82",right,Relatives,Puma,Centre-Forward,"['Right Winger', 'Left Winger']","['Club Deportivo Artigas de Salto (1991-1994)', ' Urreta FC (1994-2000)', ' Club Nacional (1998-2004)']"
300,https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,Munir El Haddadi,"Sep 1, 1995",['El Escorial'],['Spain'],"['Morocco', 'Spain']","1,75",left,Feel Winner,adidas,Centre-Forward,"['Right Winger', 'Left Winger']","['CD Galapagar (2007-2009)', ' DAV Santa Ana (2009-2010)', ' Atlético de Madrid (2010-2011)']"
301,https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369,Sandro Ramírez,"Jul 9, 1995",['Las Palmas de Gran Canaria'],['Spain'],['Spain'],"1,75",right,Wasserman,,Centre-Forward,"['Left Winger', 'Right Winger']",['AD Barrio Atlántico (1999-2002)']
302,https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490,Aleix Vidal,"Aug 21, 1989",['Valls'],['Spain'],['Spain'],"1,77",right,Promoesport,Nike,Right-Back,['Right Winger'],"['UE Valls (2000-2001)', ' Veterans Cambrils (2002-2003)']"
303,https://www.transfermarkt.com/wilfrid-kaptoum/profil/spieler/256120,Wilfrid Kaptoum,"Jul 7, 1996",['Douala'],['Cameroon'],['Cameroon'],"1,70",right,YOU FIRST,Nike,Central Midfield,['Attacking Midfield'],
304,https://www.transfermarkt.com/carles-alena/profil/spieler/284854,Carles Aleñá,"Jan 5, 1998",['Mataró'],['Spain'],['Spain'],"1,80",left,"Puyol, De la Peña & Sostres",adidas,Central Midfield,"['Attacking Midfield', 'Right Winger']",['Maristes de Mataró (-2005)']
305,https://www.transfermarkt.com/juan-camara/profil/spieler/162039,Juan Cámara,"Feb 13, 1994",['Jaén'],['Spain'],['Spain'],"1,84",left,Footfeel ISM,Nike,Attacking Midfield,"['Left Winger', 'Right Winger']",
306,https://www.transfermarkt.com/arda-turan/profil/spieler/21369,Arda Turan,"Jan 30, 1987",['Istanbul'],['Turkey'],['Turkey'],"1,77",right,Foot & Ball,Nike,Left Winger,"['Attacking Midfield', 'Right Winger']","['Altintepsi Makelspor (1999-2000)', ' Galatasaray SK (2000-2003)']"
307,https://www.transfermarkt.com/aitor-cantalapiedra/profil/spieler/323740,Aitor Cantalapiedra,"Feb 10, 1996",['Barcelona'],['Spain'],['Spain'],"1,77",left,Goal Management,adidas,Right Winger,['Left Winger'],"['PB Cinc Copes (2001/02)', ' FC Barcelona (2002–2006)', ' RCD Espanyol Barcelona (2006–2009)', 'UE Sant Andreu (2009/10)', 'CF Damm (2010–2012)', ' UE Cornellà (2012–2014)', ' FC Barcelona (2014/15)']"
308,https://www.transfermarkt.com/dani-romera/profil/spieler/271451,Dani Romera,"Aug 23, 1995",['Almería'],['Spain'],['Spain'],"1,72",right,Sports&Life,,Centre-Forward,"['Left Winger', 'Right Winger']",
309,https://www.transfermarkt.com/jasper-cillessen/profil/spieler/146227,Jasper Cillessen,"Apr 22, 1989",['Nijmegen'],['Netherlands'],['Netherlands'],"1,87",right,SEG,Mizuno,Goalkeeper,,"['De Treffers (-2001)', ' NEC NIjmegen (2001-2008)']"
310,https://www.transfermarkt.com/samuel-umtiti/profil/spieler/126540,Samuel Umtiti,"Nov 14, 1993",['Yaoundé'],['Cameroon'],"['France', 'Cameroon']","1,82",left,AC Talent,Puma,Centre-Back,,"['Ménival FC (1998-2002)', ' Olympique Lyonnais (2002-2012)']"
311,https://www.transfermarkt.com/marlon/profil/spieler/273236,Marlon,"Sep 7, 1995",['Duque de Caxias'],['Brazil'],['Brazil'],"1,82",right,Promanager,adidas,Centre-Back,['Right-Back'],
312,https://www.transfermarkt.com/borja-lopez/profil/spieler/214770,Borja López,"Feb 2, 1994",['Gijón'],['Spain'],['Spain'],"1,91",left,,,Centre-Back,['Left-Back'],
313,https://www.transfermarkt.com/lucas-digne/profil/spieler/126664,Lucas Digne,"Jul 20, 1993",['Meaux'],['France'],['France'],"1,78",left,Beckster Int.,adidas,Left-Back,,"['Mareuil-sur-Ourcq (1999–2002)', ' \r\nCrépy-en-Valois (2002–2005)', ' \r\nLOSC Lille (2005-2010)']"
314,https://www.transfermarkt.com/andre-gomes/profil/spieler/221025,André Gomes,"Jul 30, 1993",['Vila Nova de Gaia'],['Portugal'],['Portugal'],"1,88",right,Wasserman,Nike,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['FC Porto (2005-2008)', ' \r\nFC Boavista (2008-2011)', ' \r\nSL Benfica (2011-2012)']"
315,https://www.transfermarkt.com/alex-carbonell/profil/spieler/262389,Àlex Carbonell,"Sep 15, 1997",['Cerdanyola del Vallés'],['Spain'],['Spain'],"1,82",right,DV7 Management,Nike,Central Midfield,['Defensive Midfield'],
316,https://www.transfermarkt.com/denis-suarez/profil/spieler/165007,Denis Suárez,"Jan 6, 1994",['Salceda de Caselas'],['Spain'],['Spain'],"1,76",right,Intermedia Sport Player,Nike,Attacking Midfield,"['Left Winger', 'Central Midfield']",['Porriño Industrial FC (-2009)']
317,https://www.transfermarkt.com/nili-perdomo/profil/spieler/282671,Nili Perdomo,"Feb 18, 1994",['Las Palmas de Gran Canaria'],['Spain'],['Spain'],"1,76",right,LusoGest,Nike,Attacking Midfield,"['Right-Back', 'Right Winger']",
318,https://www.transfermarkt.com/paco-alcacer/profil/spieler/126716,Paco Alcácer,"Aug 30, 1993",['Torrent'],['Spain'],['Spain'],"1,75",right,Toldra Consulting S.L.,Nike,Centre-Forward,"['Left Winger', 'Right Winger']",['CD Monte-Sión Torrent (1999-2003)']
319,https://www.transfermarkt.com/marc-cardona/profil/spieler/443222,Marc Cardona,"Jul 8, 1995",['Lleida'],['Spain'],"['Spain', 'Malta']","1,82",right,Juzzt Football,Nike,Centre-Forward,"['Left Winger', 'Right Winger']",['San Benito CF']
320,https://www.transfermarkt.com/adrian-ortola/profil/spieler/142033,Adrián Ortolá,"Aug 20, 1993",['Xàbia'],['Spain'],['Spain'],"1,87",left,IFM,Nike,Goalkeeper,,
321,https://www.transfermarkt.com/yerry-mina/profil/spieler/289446,Yerry Mina,"Sep 23, 1994",['Guachené'],['Colombia'],['Colombia'],"1,95",right,Wasserman,adidas,Centre-Back,,['Deportivo Pasto (2012–2013)']
322,https://www.transfermarkt.com/david-costas/profil/spieler/276111,David Costas,"Mar 26, 1995",['Vigo'],['Spain'],['Spain'],"1,84",right,Intermedia Sport Player,,Centre-Back,['Right-Back'],
323,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,Marc Cucurella,"Jul 22, 1998",['Alella'],['Spain'],['Spain'],"1,73",left,EMG Mundial,Puma,Left-Back,['Left Midfield'],['Alella']
324,https://www.transfermarkt.com/nelson-semedo/profil/spieler/231572,Nélson Semedo,"Nov 16, 1993",['Lisboa'],['Portugal'],"['Portugal', 'Cape Verde']","1,77",right,Gestifute,Nike,Right-Back,['Right Midfield'],['SU Sintrense (2008-2011)']
325,https://www.transfermarkt.com/uri-busquets/profil/spieler/282721,Uri Busquets,"Jan 20, 1999",['Sant Feliu de Guíxols'],['Spain'],['Spain'],"1,85",right,SEG,Nike,Defensive Midfield,"['Centre-Back', 'Central Midfield']",
326,https://www.transfermarkt.com/paulinho/profil/spieler/57229,Paulinho,"Jul 25, 1988",['São Paulo'],['Brazil'],['Brazil'],"1,83",right,Bertolucci Sports,,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']",['Pão de Açúcar (2004-2005)']
327,https://www.transfermarkt.com/jose-manuel-arnaiz/profil/spieler/364603,José Manuel Arnáiz,"Apr 15, 1995",['Talavera de la Reina'],['Spain'],['Spain'],"1,73",right,RR-Soccer Management Agency,adidas,Left Winger,"['Right Winger', 'Centre-Forward']",['UD Talavera (2010–2013)']
328,https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,Ousmane Dembélé,"May 15, 1997",['Vernon'],['France'],['France'],"1,78",both,Relatives,Nike,Right Winger,"['Left Winger', 'Attacking Midfield']",['Madeleine Évreux (2004-2010)']
329,https://www.transfermarkt.com/inaki-pena/profil/spieler/283170,Iñaki Peña,"Mar 2, 1999",['Alicante'],['Spain'],['Spain'],"1,84",right,INTEGRAL ADVISING FOOTBALL S.L,Nike,Goalkeeper,,"['Alicante CF (2004-2009)', ' Villarreal CF (2009-2012)', ' FC Barcelona (2012-2018)']"
330,https://www.transfermarkt.com/jokin-ezkieta/profil/spieler/379548,Jokin Ezkieta,"Aug 17, 1996",['Villava'],['Spain'],['Spain'],"1,93",right,,,Goalkeeper,,
331,https://www.transfermarkt.com/clement-lenglet/profil/spieler/182904,Clément Lenglet,"Jun 17, 1995",['Beauvais'],['France'],['France'],"1,86",left,Wasserman,Nike,Centre-Back,,"['AS Montchevreuil (2001-2007)', ' US Chantilly (2007-2010) AS Nancy (2010-2014)']"
332,https://www.transfermarkt.com/jeison-murillo/profil/spieler/131102,Jeison Murillo,"May 27, 1992",['Barranquilla'],['Colombia'],"['Colombia', 'Spain']","1,82",right,,Nike,Centre-Back,,
333,https://www.transfermarkt.com/jean-clair-todibo/profil/spieler/605184,Jean-Clair Todibo,"Dec 30, 1999",['Cayenne'],['French Guiana'],"['France', 'French Guiana']","1,90",right,,adidas,Centre-Back,,"['FC Les Lilas (2007-2016)', ' Toulouse FC (2016-2018)']"
334,https://www.transfermarkt.com/chumi/profil/spieler/333361,Chumi,"Mar 2, 1999",['Laracha'],['Spain'],['Spain'],"1,85",right,Bahía Internacional,,Centre-Back,,"['Laracha', ' Montañeros']"
335,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,Jorge Cuenca,"Nov 17, 1999",['Madrid'],['Spain'],['Spain'],"1,90",left,InterStarDeporte,Nike,Centre-Back,,
336,https://www.transfermarkt.com/juan-miranda/profil/spieler/341227,Juan Miranda,"Jan 19, 2000",['Olivares'],['Spain'],['Spain'],"1,85",left,AC Talent,,Left-Back,,
337,https://www.transfermarkt.com/moussa-wague/profil/spieler/364240,Moussa Wagué,"Oct 4, 1998",['Bignona'],['Senegal'],['Senegal'],"1,67",right,Niagara Sports Company,,Right-Back,['Left-Back'],
338,https://www.transfermarkt.com/guillem-jaime/profil/spieler/331508,Guillem Jaime,"Jan 6, 1999",['Tarragona'],['Spain'],['Spain'],"1,77",right,TACTIC GRUP - OROBITG,,Right-Back,"['Left-Back', 'Right Winger']",
339,https://www.transfermarkt.com/arthur-melo/profil/spieler/362842,Arthur Melo,"Aug 12, 1996",['Goiânia'],['Brazil'],['Brazil'],"1,72",right,P&P Sport Management S.A.M.,Nike,Central Midfield,['Defensive Midfield'],['Goiás (2008–2010)']
340,https://www.transfermarkt.com/riqui-puig/profil/spieler/331511,Riqui Puig,"Aug 13, 1999",['Matadepera'],['Spain'],['Spain'],"1,69",right,AC Talent,Nike,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']",
341,https://www.transfermarkt.com/kevin-prince-boateng/profil/spieler/16922,Kevin-Prince Boateng,"Mar 6, 1987",['Berlin'],['Germany'],"['Ghana', 'Germany']","1,86",right,Excellence Sport,Puma,Attacking Midfield,"['Centre-Forward', 'Central Midfield']","['Reinickendorfer Füchse', ' Hertha BSC (1994–2005)']"
342,https://www.transfermarkt.com/malcom/profil/spieler/323704,Malcom,"Feb 26, 1997",['São Paulo'],['Brazil'],['Brazil'],"1,71",left,Elenko Sports Ltda.,Nike,Right Winger,"['Left Winger', 'Second Striker']",['Corinthians (2008–2014)']
343,https://www.transfermarkt.com/carles-perez/profil/spieler/282810,Carles Pérez,"Feb 16, 1998",['Granollers'],['Spain'],['Spain'],"1,73",left,LEADERBROCK,adidas,Right Winger,"['Left Winger', 'Attacking Midfield']",['CF Vilanova del Vallés']
344,https://www.transfermarkt.com/alex-collado/profil/spieler/282722,Álex Collado,"Apr 22, 1999",['Sabadell'],['Spain'],['Spain'],"1,77",left,Goal Management,Nike,Right Winger,"['Central Midfield', 'Attacking Midfield']","['Gimnàstic Mercantil (-2006)', ' RCD Espanyol (2006-2010)']"
345,https://www.transfermarkt.com/abel-ruiz/profil/spieler/340376,Abel Ruiz,"Jan 28, 2000",['Almussafes'],['Spain'],['Spain'],"1,80",right,DV7 Management,adidas,Centre-Forward,"['Left Winger', 'Right Winger']","['Almusafes CF (-2007)', ' Valencia CF (2007-2012)', ' FC Barcelona (2012-2017)']"
346,https://www.transfermarkt.com/neto/profil/spieler/111819,Neto,"Jul 19, 1989",['Araxá'],['Brazil'],"['Brazil', 'Italy']","1,90",right,Bertolucci Sports,adidas,Goalkeeper,,
347,https://www.transfermarkt.com/arnau-tenas/profil/spieler/466783,Arnau Tenas,"May 30, 2001",['Vic'],['Spain'],['Spain'],"1,85",right,"Puyol, De la Peña & Sostres",,Goalkeeper,,
348,https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,Ronald Araújo,"Mar 7, 1999",['Rivera'],['Uruguay'],"['Uruguay', 'Spain']","1,88",right,Excellence Sport,,Centre-Back,['Right-Back'],['Huracán de Rivera']
349,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,Óscar Mingueza,"May 13, 1999",['Santa Perpètua de Mogoda'],['Spain'],['Spain'],"1,84",right,TACTIC GRUP - OROBITG,Puma,Centre-Back,['Right-Back'],
350,https://www.transfermarkt.com/junior-firpo/profil/spieler/374139,Junior Firpo,"Aug 22, 1996",['Santo Domingo de Guzmán'],['Dominican Republic'],"['Dominican Republic', 'Spain']","1,84",left,Sports&Life,Nike,Left-Back,,"['Atlético Benamiel CF (2011-2012)', ' CD Tiro Pichón (2012-2013)', ' Puerto Malagueño (2013-2014)', ' Real Betis (2014-2015)']"
351,https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627,Sergio Akieme,"Dec 16, 1997",['Madrid'],['Spain'],['Spain'],"1,75",left,Promoesport,,Left-Back,,
352,https://www.transfermarkt.com/dani-morer/profil/spieler/282726,Dani Morer,"Feb 5, 1998",['Mataró'],['Spain'],"['Spain', 'Colombia']","1,66",right,SEG,adidas,Right-Back,,"['Colegio Valldemia', ' Mataró']"
353,https://www.transfermarkt.com/jandro-orellana/profil/spieler/388548,Jandro Orellana,"Aug 7, 2000",['Gavà'],['Spain'],['Spain'],"1,76",right,AC Talent,Nike,Defensive Midfield,['Central Midfield'],
354,https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,Frenkie de Jong,"May 12, 1997",['Arkel'],['Netherlands'],['Netherlands'],"1,81",right,HCM Sports Management,Nike,Central Midfield,['Defensive Midfield'],['Willem II (2004-2015)']
355,https://www.transfermarkt.com/ludovit-reis/profil/spieler/490884,Ludovit Reis,"Jun 1, 2000",['Haarlem'],['Netherlands'],"['Netherlands', 'Slovakia']","1,78",right,Wasserman,,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['SV Hoofddorp (-2015)', ' FC Groningen (2015-2017)']"
356,https://www.transfermarkt.com/monchu/profil/spieler/282727,Monchu,"Sep 13, 1999",['Palma de Mallorca'],['Spain'],['Spain'],"1,73",right,Wasserman,Nike,Central Midfield,['Defensive Midfield'],['CIDE']
357,https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,Ansu Fati,"Oct 31, 2002",['Bissau'],['Guinea-Bissau'],"['Spain', 'Guinea-Bissau']","1,78",right,Relatives,Nike,Left Winger,"['Right Winger', 'Centre-Forward']",['CDF Herrera (2009-2010)']
358,https://www.transfermarkt.com/konrad-de-la-fuente/profil/spieler/466809,Konrad de la Fuente,"Jul 16, 2001","['Miami, Florida']",['United States'],['United States'],"1,70",right,KIN Partners,Nike,Left Winger,['Right Winger'],"['CE Tecnofutbol (2011-2012)', ' CF Damm (2012-2013)', ' FC Barcelona (2013-2020)']"
359,https://www.transfermarkt.com/kike-saverio/profil/spieler/388519,Kike Saverio,"Jun 19, 1999",['Génova'],['Italy'],"['Ecuador', 'Spain']","1,78",both,Daniel Rodriguez Gonzalez,,Left Winger,['Right Winger'],
360,https://www.transfermarkt.com/antoine-griezmann/profil/spieler/125781,Antoine Griezmann,"Mar 21, 1991",['Mâcon'],['France'],['France'],"1,76",left,BY AND FOR,Puma,Second Striker,"['Centre-Forward', 'Left Winger']",['UF Mâcon (-2005)']
361,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,Martin Braithwaite,"Jun 5, 1991",['Esbjerg'],['Denmark'],['Denmark'],"1,77",right,HCM Sports Management,Nike,Centre-Forward,"['Left Winger', 'Second Striker']",['Saedding-Guldager IF']
362,https://www.transfermarkt.com/rey-manaj/profil/spieler/308278,Rey Manaj,"Feb 24, 1997",['Lushnjë'],['Albania'],"['Albania', 'Italy']","1,82",right,Niagara Sports Company,,Centre-Forward,,['Piacenza (2008–2012)']
363,https://www.transfermarkt.com/santiago-ramos-mingo/profil/spieler/688593,Santiago Ramos Mingo,"Nov 21, 2001",['Córdoba'],['Argentina'],"['Argentina', 'Italy']","1,87",left,Wasserman,,Centre-Back,,
364,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104,Sergiño Dest,"Nov 3, 2000",['Almere'],['Netherlands'],"['United States', 'Netherlands']","1,71",right,CAA Stellar,,Right-Back,"['Left-Back', 'Right Winger']",
365,https://www.transfermarkt.com/pedri/profil/spieler/683840,Pedri,"Nov 25, 2002",['Tegueste'],['Spain'],['Spain'],"1,74",right,LEADERBROCK,adidas,Central Midfield,"['Attacking Midfield', 'Left Winger']",
366,https://www.transfermarkt.com/ilaix-moriba/profil/spieler/617074,Ilaix Moriba,"Jan 19, 2003",['Conakry'],['Guinea'],"['Guinea', 'Spain']","1,85",right,ROGON,Nike,Central Midfield,,"['Espanyol (-2010)', ' FC Barcelona (2010-2020)']"
367,https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,Miralem Pjanic,"Apr 2, 1990",['Zvornik'],['Jugoslawien (SFR)'],"['Bosnia-Herzegovina', 'Luxembourg']","1,78",right,LIAN Sports Group,adidas,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['FC Schifflange 95 (1997-2004)', ' FC Metz (2004-2007)']"
368,https://www.transfermarkt.com/matheus-fernandes/profil/spieler/351892,Matheus Fernandes,"Jun 30, 1998",['Itaboraí'],['Brazil'],['Brazil'],"1,83",right,Link,Nike,Central Midfield,['Defensive Midfield'],
369,https://www.transfermarkt.com/francisco-trincao/profil/spieler/412669,Francisco Trincão,"Dec 29, 1999",['Viana do Castelo'],['Portugal'],['Portugal'],"1,84",left,Gestifute,Nike,Right Winger,"['Left Winger', 'Second Striker']","['SC Vianense (2008-2009)', ' FC Porto (2009-2010)', ' SC Vianense (2010-2011)', ' SC Braga (2011-2016)']"
370,https://www.transfermarkt.com/lazar-carevic/profil/spieler/344457,Lazar Carevic,"Mar 16, 1999",['Cetinje'],['Yugoslavia (Republic)'],['Montenegro'],"1,95",right,Igor Gluscevic,,Goalkeeper,,
371,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,Eric García,"Jan 9, 2001",['Barcelona'],['Spain'],['Spain'],"1,82",right,"Puyol, De la Peña & Sostres",,Centre-Back,['Right-Back'],['FC Barcelona (2008–2017)']
372,https://www.transfermarkt.com/arnau-comas/profil/spieler/388542,Arnau Comas,"Apr 11, 2000",['Cassà de la Selva'],['Spain'],['Spain'],"1,91",right,Wasserman,,Centre-Back,,
373,https://www.transfermarkt.com/mika-marmol/profil/spieler/617060,Mika Mármol,"Jul 1, 2001",['Terrassa'],['Spain'],['Spain'],"1,82",left,TACTIC GRUP - OROBITG,,Centre-Back,['Left-Back'],"['FC Barcelona (2006-2008)', ' Jabac (2008-)', ' Terrassa (-2013)', ' Damm (2013-2017)', ' Jabac (2017-2018)', ' FC Barcelona (2018-2020)']"
374,https://www.transfermarkt.com/alejandro-balde/profil/spieler/636688,Alejandro Balde,"Oct 18, 2003",['Barcelona'],['Spain'],"['Spain', 'Dominican Republic']","1,75",left,Gestifute,Nike,Left-Back,"['Left Winger', 'Right-Back']","['CE Sant Gabriel', ' RCD Espanyol']"
375,https://www.transfermarkt.com/emerson-royal/profil/spieler/476344,Emerson Royal,"Jan 14, 1999",['São Paulo'],['Brazil'],"['Brazil', 'Spain']","1,83",right,Epic Sports,,Right-Back,['Right Midfield'],
376,https://www.transfermarkt.com/alvaro-sanz/profil/spieler/466806,Álvaro Sanz,"Feb 14, 2001",['Caspe'],['Spain'],['Spain'],"1,70",right,Wasserman,,Defensive Midfield,"['Right-Back', 'Central Midfield']","['CD Caspe (-2012)', ' Real Zaragoza (2012-2015)']"
377,https://www.transfermarkt.com/gavi/profil/spieler/646740,Gavi,"Aug 5, 2004",['Los Palacios y Villafranca'],['Spain'],['Spain'],"1,73",right,"Puyol, De la Peña & Sostres",Nike,Central Midfield,"['Attacking Midfield', 'Left Winger']",
378,https://www.transfermarkt.com/nico-gonzalez/profil/spieler/466805,Nico González,"Jan 3, 2002",['A Coruña'],['Spain'],['Spain'],"1,88",right,Gestifute,Nike,Central Midfield,['Defensive Midfield'],['Atlético Coruña Montañeros CF (2009-2013)']
379,https://www.transfermarkt.com/lucas-de-vega/profil/spieler/388555,Lucas de Vega,"Jan 16, 2000",['Fortaleza'],['Brazil'],"['Brazil', 'Spain']","1,80",right,GLOBAL ASES,Nike,Central Midfield,['Attacking Midfield'],
380,https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,Ferran Torres,"Feb 29, 2000",['Foios'],['Spain'],['Spain'],"1,84",right,LEADERBROCK,adidas,Left Winger,"['Right Winger', 'Centre-Forward']",['Valencia CF (2006-2017)']
